53.90625,128
46.875,128
46.875,128
49.21875,128
53.90625,128
53.125,128
52.34375,128
50.78125,128
47.65625,128
50,128
50,128
53.90625,128
53.125,128
48.4375,128
50,128
48.4375,128
45.3125,128
57.03125,128
48.4375,128
52.34375,128
48.4375,128
52.34375,128
45.3125,128
52.34375,128
53.125,128
48.4375,128
51.5625,128
54.6875,128
42.96875,128
56.25,128
52.34375,128
45.3125,128
50.78125,128
47.65625,128
54.6875,128
50,128
47.65625,128
43.75,128
54.6875,128
51.5625,128
53.125,128
42.1875,128
49.21875,128
62.5,128
47.65625,128
49.21875,128
47.65625,128
49.21875,128
45.3125,128
54.6875,128
48.4375,128
46.875,128
44.53125,128
46.09375,128
49.21875,128
44.53125,128
39.0625,128
46.875,128
52.34375,128
46.875,128
50,128
45.3125,128
50.78125,128
45.3125,128
46.09375,128
47.65625,128
46.09375,128
60.9375,128
45.3125,128
45.3125,128
44.53125,128
52.34375,128
49.21875,128
51.5625,128
48.4375,128
54.6875,128
57.03125,128
42.1875,128
51.5625,128
53.125,128
48.4375,128
50,128
49.21875,128
55.46875,128
53.90625,128
54.6875,128
49.21875,128
46.09375,128
52.34375,128
60.9375,128
50.78125,128
