0.6636011630356602,1
0.5416417714038397,1
0.7055822603088365,1
0.7481642360449943,1
0.5383275369285834,1
0.749823285764278,1
0.6223075500987597,1
0.7507591604148641,1
0.6222442495476035,1
0.6650840226185769,1
0.6222493411031368,1
0.5794354063849494,1
0.7509256419138373,1
0.6222524070535995,1
0.6222747068661367,1
0.6222861336412595,1
0.536864120494619,1
0.7079600635231418,1
0.5364353825945196,1
0.5790833296007382,1
0.5354197855460752,1
0.5782436498773249,1
0.665955890521146,1
0.6662005415238423,1
0.7111205398773386,1
0.5767850357370017,1
0.7566853689580407,1
0.6215892208784907,1
0.7116331608947277,1
0.621616006127224,1
0.6216371396107323,1
0.6216524318675808,1
0.6663853766344452,1
0.5324049665643512,1
0.532238730699642,1
0.7114675623215811,1
0.7116040057252124,1
0.7564812860734812,1
0.666394338730137,1
0.577240033772271,1
0.6217629983354385,1
0.7102582377819806,1
0.621854720700758,1
0.7096019516836328,1
0.7091511382411595,1
0.6221045440063457,1
0.6651419576966378,1
0.6223185686470948,1
0.7071656195091933,1
0.5805055236662159,1
0.5389644158875155,1
0.5390282185120829,1
0.5806425263706445,1
0.4960163408376791,1
0.7074971716079134,1
0.5793864523640935,1
0.578936365517348,1
0.7091370474239928,1
0.6657285985776579,1
0.5339059804173807,1
0.5332104707033621,1
0.6216658165144946,1
0.8020004416983815,1
0.6215435988988687,1
0.6668490344186029,1
0.6215072571295297,1
0.6214944152659994,1
0.7124981367881578,1
0.8032984721089642,1
0.5312604801484414,1
0.576563252326075,1
0.6665900145651238,1
0.5766968614002776,1
0.5766813730261505,1
0.7116348901442108,1
0.7115774215653973,1
0.5767873254716518,1
0.621643895639524,1
0.487346270125248,1
0.711521848536683,1
0.7566330609581955,1
0.6216228461920286,1
0.44254087191524893,1
0.6665671229000899,1
0.5764909536828131,1
0.5762593525593113,1
0.6214771814430861,1
0.6214287743892222,1
0.7133674704566941,1
0.5292173384949813,1
0.6676297023803839,1
0.6213089896062616,1
0.6212874633774601,1
0.8081368541931528,1
0.6678709609671634,1
0.6213142906803842,1
0.6675976908539606,1
0.5753010641249026,1
0.7133445401684791,1
0.6214261907949005,1
0.6670651030694091,1
0.5761044535898657,1
0.666820529844815,1
0.6215592931857578,1
0.5765545093432526,1
0.5315725000646455,1
0.5312844824106278,1
0.5306966528227838,1
0.6672118959136608,1
0.5752875303908063,1
0.6213118728018375,1
0.5277778463567859,1
0.6683817591059598,1
0.6211738343334223,1
